0000-0001-5216-4603,"('0000-0002-7595-5616', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5218-6431,"('0000-0003-1976-5663', 0.6)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5218-6941,"('0000-0002-2018-6434', 0.2032520325203252)","('0000-0003-2700-7459', 0.056910569105691)","('0000-0002-7563-9226', 0.056910569105691)","('0000-0002-9658-9061', 0.048780487804878)","('0000-0002-1287-4560', 0.040650406504065)"
0000-0001-5220-7992,"('0000-0002-9786-1493', 0.1818181818181818)","('0000-0002-9823-5339', 0.0909090909090909)","('0000-0002-8213-0604', 0.0909090909090909)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5221-173X,"('0000-0001-7898-2786', 0.0338983050847457)","('0000-0002-0412-2270', 0.0254237288135593)","('0000-0003-2863-0883', 0.0084745762711864)","('0000-0002-6866-8571', 0.0084745762711864)","('0000-0002-5033-2236', 0.0084745762711864)"
0000-0001-5222-4987,"('0000-0001-6328-6497', 0.0165289256198347)","('0000-0003-1615-0030', 0.0082644628099173)","('0000-0003-1552-3253', 0.0082644628099173)","('0000-0003-0823-8729', 0.0082644628099173)","('0000-0003-0349-1557', 0.0082644628099173)"
0000-0001-5226-1972,"('0000-0002-2718-6592', 0.35)","('0000-0002-6684-5087', 0.1)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5230-7475,"('0000-0001-6711-1336', 0.0677966101694915)","('0000-0003-3360-5359', 0.0169491525423728)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5231-3293,"('0000-0003-1537-0859', 0.1111111111111111)","('0000-0002-9634-2763', 0.1111111111111111)","('0000-0002-3370-0367', 0.1111111111111111)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5231-8836,"('0000-0001-8305-081X', 0.1363636363636363)","('0000-0001-7603-4790', 0.1363636363636363)","('0000-0002-5149-0324', 0.0454545454545454)","('0000-0002-0812-0352', 0.0454545454545454)","('0000-0001-5000-223X', 0.0)"
0000-0001-5232-4742,"('0000-0003-1529-8631', 0.1333333333333333)","('0000-0002-4037-3501', 0.0666666666666666)","('0000-0001-9452-112X', 0.0666666666666666)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5233-1213,"('0000-0001-8926-881X', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5234-3871,"('0000-0001-9554-0795', 0.1111111111111111)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5235-6410,"('0000-0002-3378-4513', 0.0344827586206896)","('0000-0001-8871-0055', 0.0344827586206896)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5236-1762,"('0000-0003-1504-8552', 0.1428571428571428)","('0000-0002-9805-9523', 0.1071428571428571)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5238-1069,"('0000-0001-7188-8383', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5240-6836,"('0000-0002-4493-7597', 0.0333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5242-329X,"('0000-0002-2526-0656', 0.0714285714285714)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5242-8189,"('0000-0002-8841-7219', 0.0416666666666666)","('0000-0001-6043-4132', 0.0416666666666666)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5245-5910,"('0000-0003-2172-8036', 0.2)","('0000-0002-5628-5872', 0.2)","('0000-0002-0941-4571', 0.2)","('0000-0001-5992-5989', 0.2)","('0000-0001-5000-223X', 0.0)"
0000-0001-5247-3297,"('0000-0003-2969-0415', 0.0909090909090909)","('0000-0002-8482-5784', 0.0909090909090909)","('0000-0002-6233-719X', 0.0909090909090909)","('0000-0002-5138-1099', 0.0909090909090909)","('0000-0002-0756-5368', 0.0909090909090909)"
0000-0001-5248-5212,"('0000-0003-0153-9158', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5252-5325,"('0000-0002-7429-4086', 0.086021505376344)","('0000-0002-4066-1781', 0.064516129032258)","('0000-0001-8099-986X', 0.064516129032258)","('0000-0002-6875-7144', 0.043010752688172)","('0000-0002-6081-5442', 0.021505376344086)"
0000-0001-5254-0728,"('0000-0001-7028-6452', 0.625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5254-1341,"('0000-0002-1401-7861', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5255-5575,"('0000-0003-3416-089X', 0.0588235294117647)","('0000-0002-7166-1848', 0.0588235294117647)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5255-7095,"('0000-0003-0528-1967', 0.1621621621621621)","('0000-0001-7367-5007', 0.1081081081081081)","('0000-0003-2375-2726', 0.054054054054054)","('0000-0001-9676-6251', 0.054054054054054)","('0000-0001-8323-888X', 0.054054054054054)"
0000-0001-5256-4949,"('0000-0002-4087-2845', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5258-0906,"('0000-0003-0017-1291', 0.2083333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5259-2026,"('0000-0003-3879-9068', 0.04)","('0000-0002-8708-9444', 0.04)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5259-4830,"('0000-0003-3576-8530', 0.0227272727272727)","('0000-0002-8338-864X', 0.0227272727272727)","('0000-0002-5581-7937', 0.0227272727272727)","('0000-0001-7958-7681', 0.0227272727272727)","('0000-0001-5000-223X', 0.0)"
0000-0001-5260-9457,"('0000-0003-1790-1641', 0.1111111111111111)","('0000-0002-2633-2324', 0.1111111111111111)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5262-5430,"('0000-0002-0579-3279', 0.0869565217391304)","('0000-0003-0481-6843', 0.0434782608695652)","('0000-0003-0221-6000', 0.0434782608695652)","('0000-0002-8001-4298', 0.0434782608695652)","('0000-0002-0701-6449', 0.0434782608695652)"
0000-0001-5265-5509,"('0000-0001-9540-3010', 0.0476190476190476)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5266-3445,"('0000-0002-0180-8488', 0.06)","('0000-0001-7912-6826', 0.04)","('0000-0002-9468-4014', 0.02)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5266-4253,"('0000-0002-2892-5326', 0.0105263157894736)","('0000-0002-2552-9168', 0.0105263157894736)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5269-1964,"('0000-0003-4334-5167', 0.5217391304347826)","('0000-0002-7656-7789', 0.0108695652173913)","('0000-0002-1462-8275', 0.0108695652173913)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5270-1333,"('0000-0003-4126-8911', 0.4782608695652174)","('0000-0001-7368-1925', 0.1304347826086956)","('0000-0001-8837-4928', 0.0869565217391304)","('0000-0002-4630-9922', 0.0434782608695652)","('0000-0001-7101-1426', 0.0434782608695652)"
0000-0001-5272-9168,"('0000-0003-4465-3217', 0.032258064516129)","('0000-0003-3805-092X', 0.032258064516129)","('0000-0003-0167-7307', 0.032258064516129)","('0000-0002-1012-6358', 0.032258064516129)","('0000-0001-5000-223X', 0.0)"
0000-0001-5274-1781,"('0000-0002-3437-4639', 0.0476190476190476)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5276-4764,"('0000-0003-3882-7399', 0.4444444444444444)","('0000-0002-5253-1466', 0.0277777777777777)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5277-4049,"('0000-0003-2778-2789', 0.0576923076923076)","('0000-0003-3930-5285', 0.0192307692307692)","('0000-0002-9361-1999', 0.0192307692307692)","('0000-0002-5691-4659', 0.0192307692307692)","('0000-0002-4699-5627', 0.0192307692307692)"
0000-0001-5279-877X,"('0000-0003-2948-5809', 0.5)","('0000-0002-8177-4926', 0.5)","('0000-0002-7035-7799', 0.5)","('0000-0001-6310-4956', 0.5)","('0000-0001-5000-223X', 0.0)"
0000-0001-5286-049X,"('0000-0001-7858-6871', 0.6666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5287-869X,"('0000-0002-2638-0334', 0.1666666666666666)","('0000-0001-8843-3799', 0.0833333333333333)","('0000-0001-8735-7632', 0.0833333333333333)","('0000-0001-5388-0695', 0.0833333333333333)","('0000-0001-5000-223X', 0.0)"
0000-0001-5288-9372,"('0000-0003-2957-9071', 1.0)","('0000-0001-5602-7956', 1.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5294-8707,"('0000-0003-4817-8986', 0.0701754385964912)","('0000-0001-9676-6577', 0.0175438596491228)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5295-3004,"('0000-0003-2107-1177', 0.6470588235294118)","('0000-0003-3211-9957', 0.2941176470588235)","('0000-0002-7479-6457', 0.2352941176470588)","('0000-0001-6841-1963', 0.0588235294117647)","('0000-0001-5000-223X', 0.0)"
0000-0001-5297-6257,"('0000-0002-5943-0756', 0.1333333333333333)","('0000-0002-8955-8283', 0.0666666666666666)","('0000-0002-0712-2639', 0.0666666666666666)","('0000-0001-7216-8679', 0.0666666666666666)","('0000-0001-5000-223X', 0.0)"
0000-0001-5298-5276,"('0000-0002-6857-8904', 0.2272727272727272)","('0000-0002-6065-1476', 0.1363636363636363)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5298-8442,"('0000-0002-0090-4531', 0.25)","('0000-0003-4064-3206', 0.0357142857142857)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5301-0681,"('0000-0002-8219-4827', 0.9166666666666666)","('0000-0001-9049-6916', 0.6666666666666666)","('0000-0002-3400-9068', 0.2916666666666667)","('0000-0002-6140-2287', 0.2083333333333333)","('0000-0002-5605-656X', 0.0416666666666666)"
0000-0001-5303-4448,"('0000-0003-0007-6796', 0.1666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5306-5690,"('0000-0002-8621-3271', 0.15)","('0000-0003-3632-5512', 0.1)","('0000-0003-1355-892X', 0.1)","('0000-0003-1219-2137', 0.1)","('0000-0002-6601-2165', 0.1)"
0000-0001-5307-6103,"('0000-0002-4879-4140', 0.5333333333333333)","('0000-0003-3656-1689', 0.0333333333333333)","('0000-0003-1368-6729', 0.0333333333333333)","('0000-0003-1114-8265', 0.0333333333333333)","('0000-0002-8678-2183', 0.0333333333333333)"
0000-0001-5308-9422,"('0000-0003-4898-4400', 0.1428571428571428)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5311-1116,"('0000-0001-5018-8505', 1.0)","('0000-0002-8576-1460', 1.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5311-3824,"('0000-0002-5016-5191', 0.05)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5311-929X,"('0000-0002-8141-3880', 0.3888888888888889)","('0000-0002-0883-219X', 0.3611111111111111)","('0000-0002-0290-0315', 0.1388888888888889)","('0000-0002-6559-3746', 0.1111111111111111)","('0000-0003-1549-2987', 0.0833333333333333)"
0000-0001-5314-1403,"('0000-0002-6769-9982', 0.1666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5319-0811,"('0000-0003-2301-2699', 0.0188679245283018)","('0000-0002-8643-9625', 0.0188679245283018)","('0000-0002-4446-3432', 0.0188679245283018)","('0000-0001-8550-2832', 0.0188679245283018)","('0000-0001-5000-223X', 0.0)"
0000-0001-5321-5791,"('0000-0001-8518-6307', 0.1851851851851851)","('0000-0003-0951-2208', 0.037037037037037)","('0000-0003-0564-3243', 0.037037037037037)","('0000-0001-9694-4206', 0.037037037037037)","('0000-0001-5000-223X', 0.0)"
0000-0001-5322-9261,"('0000-0002-6218-0786', 0.3333333333333333)","('0000-0002-5021-8636', 0.0555555555555555)","('0000-0001-7843-5918', 0.0555555555555555)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5327-3027,"('0000-0002-3922-7144', 0.375)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5329-3124,"('0000-0002-7629-6579', 0.125)","('0000-0001-6841-1963', 0.125)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5329-475X,"('0000-0002-8544-6778', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5329-8224,"('0000-0001-8340-2264', 1.0)","('0000-0003-1003-1997', 0.0666666666666666)","('0000-0002-1425-9211', 0.0666666666666666)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5330-150X,"('0000-0003-2722-8534', 0.1818181818181818)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5330-572X,"('0000-0002-8396-0968', 0.1428571428571428)","('0000-0002-6985-4907', 0.1428571428571428)","('0000-0002-2016-0357', 0.1428571428571428)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5330-6853,"('0000-0003-1225-4537', 0.0454545454545454)","('0000-0002-2730-6080', 0.0454545454545454)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5332-5974,"('0000-0002-7035-7799', 0.1666666666666666)","('0000-0002-6969-6830', 0.1666666666666666)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5335-7220,"('0000-0002-0356-4966', 0.0625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5339-0936,"('0000-0001-5678-2134', 0.3333333333333333)","('0000-0003-1785-3491', 0.2222222222222222)","('0000-0002-5695-3877', 0.074074074074074)","('0000-0001-7358-7496', 0.074074074074074)","('0000-0002-6927-2974', 0.037037037037037)"
0000-0001-5342-7161,"('0000-0002-7108-4198', 0.0476190476190476)","('0000-0002-6337-5251', 0.0476190476190476)","('0000-0001-8229-3641', 0.0476190476190476)","('0000-0001-6825-9527', 0.0476190476190476)","('0000-0002-5704-582X', 0.0238095238095238)"
0000-0001-5348-5863,"('0000-0002-9282-9013', 0.0454545454545454)","('0000-0002-1630-8291', 0.0454545454545454)","('0000-0001-6227-0899', 0.0454545454545454)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5348-9063,"('0000-0003-1213-3516', 0.0837988826815642)","('0000-0003-4376-0440', 0.0111731843575419)","('0000-0003-3331-2513', 0.0111731843575419)","('0000-0002-2387-9973', 0.0111731843575419)","('0000-0002-5531-4301', 0.0055865921787709)"
0000-0001-5349-951X,"('0000-0002-8513-2218', 0.2857142857142857)","('0000-0003-2359-6823', 0.1428571428571428)","('0000-0003-0131-0089', 0.1428571428571428)","('0000-0002-6178-3868', 0.1428571428571428)","('0000-0001-5000-223X', 0.0)"
0000-0001-5350-4219,"('0000-0002-6959-3284', 0.0454545454545454)","('0000-0001-7444-8981', 0.0454545454545454)","('0000-0001-5569-5151', 0.0454545454545454)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5353-8179,"('0000-0002-5265-3914', 1.0)","('0000-0001-8251-5857', 0.5)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5354-1933,"('0000-0001-9283-2151', 0.5263157894736842)","('0000-0003-0529-4135', 0.1578947368421052)","('0000-0001-9320-0068', 0.1052631578947368)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5356-4350,"('0000-0002-1071-5355', 0.1538461538461538)","('0000-0001-9228-6752', 0.1538461538461538)","('0000-0003-3416-089X', 0.0769230769230769)","('0000-0002-3253-8142', 0.0769230769230769)","('0000-0001-5000-223X', 0.0)"
0000-0001-5357-2721,"('0000-0002-0551-4209', 0.5)","('0000-0001-9176-1574', 0.25)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5361-7678,"('0000-0001-5019-1712', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5362-7972,"('0000-0003-1445-791X', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5363-0389,"('0000-0003-4572-9316', 0.1428571428571428)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5363-3061,"('0000-0003-1687-9788', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5363-6975,"('0000-0002-7839-7568', 0.3333333333333333)","('0000-0002-6296-4484', 0.3333333333333333)","('0000-0002-1410-6469', 0.3333333333333333)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5364-1838,"('0000-0002-1862-6402', 0.12)","('0000-0002-4740-3187', 0.08)","('0000-0003-3465-5518', 0.04)","('0000-0002-5622-1916', 0.04)","('0000-0002-2056-7931', 0.04)"
0000-0001-5364-9602,"('0000-0002-5806-1856', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5365-3417,"('0000-0001-9659-8294', 0.0857142857142857)","('0000-0003-2570-9326', 0.0571428571428571)","('0000-0003-1898-6480', 0.0571428571428571)","('0000-0003-4593-1186', 0.0285714285714285)","('0000-0003-3602-4197', 0.0285714285714285)"
0000-0001-5365-4794,"('0000-0002-3413-570X', 0.6521739130434783)","('0000-0003-0206-5337', 0.6086956521739131)","('0000-0002-7745-3572', 0.2608695652173913)","('0000-0003-1661-5192', 0.1304347826086956)","('0000-0003-4593-1186', 0.0869565217391304)"
0000-0001-5365-8760,"('0000-0002-1407-8314', 0.1923076923076923)","('0000-0002-8567-173X', 0.0384615384615384)","('0000-0002-8448-4801', 0.0384615384615384)","('0000-0002-6415-6560', 0.0384615384615384)","('0000-0002-4119-6615', 0.0384615384615384)"
0000-0001-5371-4427,"('0000-0003-3316-2527', 0.064516129032258)","('0000-0002-5162-7503', 0.0580645161290322)","('0000-0002-5981-3984', 0.0516129032258064)","('0000-0003-4759-6617', 0.032258064516129)","('0000-0001-9244-2882', 0.032258064516129)"
0000-0001-5371-5761,"('0000-0003-0481-6843', 0.0147058823529411)","('0000-0002-9511-2173', 0.0147058823529411)","('0000-0002-3160-2835', 0.0147058823529411)","('0000-0002-0736-9199', 0.0147058823529411)","('0000-0001-5000-223X', 0.0)"
0000-0001-5374-7464,"('0000-0002-4017-9055', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5375-1594,"('0000-0001-9861-1157', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5376-4440,"('0000-0003-2735-3204', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5378-8442,"('0000-0002-8693-3842', 0.0555555555555555)","('0000-0002-4053-6091', 0.0555555555555555)","('0000-0001-7275-5080', 0.0555555555555555)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5379-2775,"('0000-0001-8335-1196', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0001-5380-6815,"('0000-0001-6811-2883', 0.25)","('0000-0003-1753-1433', 0.0625)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
